SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
521226,UNI ROYAL IN,X ,Q,8.99,8.99,8.99,8.99,8.99,8.99,1,102,916.00,
521234,SRI NACHAMAI,X ,Q,16.25,16.25,16.25,16.25,16.25,17.10,1,100,1625.00,
521240,SAMBANDAM SP,X ,Q,128.00,128.00,114.95,115.00,115.00,118.00,32,2555,299545.00,
521242,KANDAGIRI SP,X ,Q,30.00,33.00,29.05,31.90,31.90,30.20,13,2275,68180.00,
521248,KITEX GARMEN,B ,Q,225.45,228.20,223.00,224.25,223.00,229.55,248,8407,1902906.00,
522001,CRANEX LTD. ,X ,Q,19.85,19.85,19.85,19.85,19.85,19.00,1,25,496.00,
522004,BATLIBOI LTD,XT,Q,23.60,23.60,23.00,23.20,23.20,23.60,60,27954,648176.00,
522005,AUSTIN ENGG.,XT,Q,73.00,75.50,73.00,73.00,73.00,75.00,10,2471,182678.00,
522014,UNITED DRILL,Z ,Q,273.90,273.90,248.50,251.00,251.00,261.00,8,160,41397.00,
522017,FLUIDOMAT   ,X ,Q,172.00,175.00,170.00,171.05,171.50,170.25,21,1158,198334.00,
522029,WINDSOR MACH,B ,Q,95.65,98.00,94.75,95.50,95.50,98.55,206,85613,8271836.00,
522034,SHANTHI GEAR,B ,Q,130.05,132.00,128.20,129.20,130.25,131.30,29,693,90053.00,
522064,HONDA SIEL  ,B ,Q,1320.00,1363.70,1313.05,1333.25,1333.25,1325.45,122,1285,1724842.00,
522073,HITECHGEAR  ,B ,Q,405.00,408.80,397.75,402.85,405.00,412.00,37,1883,762238.00,
522074,ELGI EQUIP  ,B ,Q,254.00,257.10,250.10,254.75,254.75,256.35,38,3131,799897.00,
522101,KILBURN ENGG,X ,Q,71.80,75.90,71.80,74.15,74.05,74.60,57,9368,688509.00,
522105,BIRLA PRETEC,X ,Q,6.57,6.91,6.57,6.85,6.85,6.86,24,6871,46539.00,
522108,YUKEN INDIA ,X ,Q,3976.00,4034.95,3950.00,3998.00,4000.00,3988.65,229,31145,124380212.00,
522113,TIMKEN (I)  ,B ,Q,692.15,722.95,680.00,700.95,700.95,692.80,128,1680,1162673.00,
522122,VOITH PAPER ,XT,Q,790.05,808.00,790.05,800.00,800.00,800.00,12,348,278041.00,
522134,ARTSON ENG  ,X ,Q,76.75,76.75,71.55,72.35,71.65,73.95,51,6427,466105.00,
522152,SOLITAIR MC ,X ,Q,68.55,70.45,68.50,70.20,70.00,71.90,35,7129,492400.00,
522163,DIAMONPOWER ,B ,Q,7.65,7.65,7.53,7.53,7.53,7.92,61,27598,208177.00,
522165,INDSIL HYD  ,X ,Q,172.00,172.00,165.95,166.00,166.00,167.40,103,25018,4165279.00,
522183,ITL INDUSTRS,X ,Q,230.00,253.40,225.00,245.65,253.40,232.30,89,3835,914433.00,
522195,FRONTIER SPR,X ,Q,162.05,165.00,161.05,162.50,161.25,162.05,27,1485,241580.00,
522205,PRAJ IND.LTD,A ,Q,81.50,83.20,79.10,80.40,80.40,82.45,486,62450,5079616.00,
522207,RASANDIK ENG,XT,Q,204.20,216.85,204.20,216.85,216.85,211.30,9,92,19493.00,
522209,YOGI SUNGWON,XT,Q,1.80,1.96,1.79,1.79,1.96,1.88,13,6399,11475.00,
522215,SWISS GLASS ,X ,Q,150.05,155.85,148.60,152.45,155.85,153.45,54,4317,651016.00,
522217,GUJ APOIND  ,B ,Q,205.00,207.90,201.60,204.45,204.05,206.65,66,2893,591876.00,
522229,TANEJA AERO.,X ,Q,51.25,51.30,48.25,49.65,49.65,51.30,88,13826,683647.00,
522231,CONART ENG. ,X ,Q,42.00,42.00,38.55,39.65,39.65,40.00,40,11588,465384.00,
522241,M.M.FORGINGS,B ,Q,1033.85,1040.00,1030.00,1038.50,1030.00,1062.45,12,173,179650.00,
522249,MAYUR UNIQ. ,B ,Q,471.00,482.45,471.00,474.15,477.00,480.00,70,678,323653.00,
522251,CENLUB INDUS,X ,Q,46.50,48.80,45.55,47.60,47.65,49.30,19,2454,114509.00,
522257,RAJOO ENGIN.,XT,Q,45.50,47.25,45.50,46.80,46.80,45.45,220,70561,3297257.00,
522261,DOLPHIN OFF.,B ,Q,85.95,86.50,81.40,83.75,83.75,87.20,380,29353,2495845.00,
522263,JMC PROJECTS,B ,Q,594.00,594.00,538.05,547.40,547.40,561.45,158,2502,1383390.00,
522267,VEEJAY LAKSH,X ,Q,50.40,50.45,49.50,49.50,49.50,48.05,7,406,20460.00,
522273,AHMED.STEEL ,XT,Q,21.60,21.60,21.60,21.60,21.60,21.50,1,100,2160.00,
522275,GET&D       ,A ,Q,392.50,409.00,391.20,404.80,403.00,401.70,250,5298,2132368.00,
522281,RAM RAT.WIRE,X ,Q,168.05,171.95,166.00,166.60,166.10,172.00,50,6971,1164804.00,
522285,JAY NECO IND,B ,Q,7.25,7.65,7.10,7.47,7.50,7.32,79,51741,385020.00,
522287,KALPA.POWER ,B ,Q,471.00,494.00,468.00,481.45,481.45,475.85,489,11875,5683372.00,
522292,CHANDNI TE  ,X ,Q,42.20,43.95,42.20,43.05,43.05,43.70,10,1458,62792.00,
522294,T & I GLOBAL,X ,Q,65.00,73.25,65.00,68.60,68.90,70.60,65,5963,401875.00,
522295,CONTROL PRNT,B ,Q,435.05,438.85,428.00,428.00,428.00,436.10,35,439,189494.00,
523007,ANSAL BUILD.,X ,Q,73.40,78.00,73.40,77.75,77.75,74.40,9,320,24419.00,
523019,B.N.RATHI SE,X ,Q,36.15,38.35,36.15,37.60,38.35,39.40,3,3,112.00,
523021,RISHITECH   ,X ,Q,63.60,66.00,61.10,65.50,66.00,66.00,40,4424,283572.00,
523023,SINCLAIR HOT,X ,Q,404.95,404.95,393.05,398.60,394.00,403.90,92,3968,1580950.00,
523025,SAFARI IND. ,X ,Q,535.00,565.20,522.35,534.85,525.00,532.90,152,7376,3994562.00,
523116,SANCO TRANS ,X ,Q,250.35,250.35,250.35,250.35,250.35,259.75,1,41,10264.00,
523120,ADOR MULTI. ,XT,Q,39.70,39.70,39.70,39.70,39.70,40.50,14,3138,124578.00,
523127,EIH ASSO.HOT,B ,Q,478.10,484.40,472.25,475.05,478.00,467.20,99,1797,862429.00,
523144,MEDI CAPS   ,X ,Q,23.00,23.20,22.95,23.05,23.10,22.90,12,2159,49819.00,
523160,MORGAN CRU  ,XT,Q,1250.00,1255.00,1230.00,1248.75,1249.00,1248.05,52,948,1179866.00,
523204,ABAN OFFSHO ,A ,Q,161.80,161.85,158.35,159.25,159.25,163.25,1602,145957,23313535.00,
523207,KOKUYOCMLN  ,B ,Q,116.00,118.70,113.35,115.75,115.90,115.40,135,7171,832106.00,
523229,BHARAT SEATS,X ,Q,172.00,175.00,170.00,171.60,172.00,173.35,259,25937,4481409.00,
523232,CONT.PETRO  ,XT,Q,39.90,39.90,37.55,39.90,39.90,38.00,4,525,20888.00,
523248,MACHINO PLAS,X ,Q,218.00,218.00,212.05,214.85,212.05,218.00,10,276,59835.00,
523260,PEARL POLYME,T ,Q,22.15,24.40,22.10,24.40,24.40,23.25,26,2638,61999.00,
523261,VENKEY'S (I),B ,Q,3879.65,3929.90,3809.00,3872.45,3872.45,3879.65,2057,40153,156311468.00,
523269,ADVANI HOTEL,B ,Q,55.55,58.50,53.20,55.65,55.65,53.40,59,4346,243336.00,
523277,G.V.FILMS   ,X ,Q,0.68,0.73,0.67,0.69,0.69,0.68,133,324132,221802.00,
523283,SUPER HOUSE ,B ,Q,131.55,132.30,127.05,127.70,127.70,133.40,78,5411,701386.00,
523289,RAMA VISION ,XT,Q,18.90,18.90,18.90,18.90,18.90,18.90,3,1280,24192.00,
523301,TCPL PACK   ,B ,Q,591.00,600.00,550.50,572.00,572.00,592.00,30,1924,1140022.00,
523319,BALMER LAWRI,B ,Q,216.30,219.50,214.10,217.20,217.20,216.70,190,9105,1975100.00,
523323,KOVAI MEDI. ,T ,Q,1245.00,1260.00,1213.05,1250.70,1250.00,1250.00,30,575,714910.00,
523329,ELDECO HOUS.,X ,Q,1852.10,1895.00,1805.00,1814.90,1814.90,1898.60,48,523,956340.00,
523367,DCMSHRIRAM  ,B ,Q,413.85,427.00,413.85,423.80,427.00,412.10,449,6850,2890158.00,
523369,DCM SHR.IND ,X ,Q,200.00,200.00,196.00,197.15,196.05,197.70,108,7146,1413719.00,
523371,MAWANA SUGAR,B ,Q,45.70,47.20,45.25,45.80,45.80,47.20,170,25948,1194761.00,
523384,MAH.RAS.APEX,T ,Q,153.00,159.90,148.55,150.75,149.05,152.85,36,10578,1594823.00,
523385,NILKAMAL L  ,A ,Q,1525.00,1533.80,1515.60,1521.25,1521.25,1527.80,481,2755,4190608.00,
523391,NAHAR POLY  ,B ,Q,52.60,53.40,52.25,53.25,53.25,53.65,12,1192,62713.00,
523395,3M INDIA LTD,B ,Q,19000.05,19453.90,19000.05,19383.60,19440.00,19096.45,105,466,8988010.00,
523398,JCHAC       ,B ,Q,2493.00,2535.00,2476.95,2496.45,2481.00,2476.90,61,319,797555.00,
523405,JM FINANCIAL,A ,Q,130.10,130.50,125.80,128.75,128.75,132.15,944,101058,12910301.00,
523411,ADCINDIA    ,X ,Q,201.75,206.95,195.25,199.75,199.75,208.95,46,2271,461801.00,
523419,TAMIL.TELE. ,T ,Q,3.09,3.09,3.09,3.09,3.09,2.95,11,4680,14461.00,
523445,REL INDL INF,B ,Q,435.00,440.90,430.10,433.85,433.85,438.25,1662,70760,30858226.00,
523457,LINDEINDIA  ,A ,Q,448.65,451.50,440.00,441.15,441.15,452.20,103,2489,1109516.00,
523465,IND.BANK HSG,T ,Q,42.50,45.50,42.25,45.35,45.50,44.45,24,3909,169319.00,
523467,JAIMATA GLAS,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,1500,285.00,
523475,LOTUS CHOC  ,XT,Q,49.45,49.90,47.00,49.90,49.90,49.45,6,1890,90806.00,
523483,PACIFIC IND.,X ,Q,143.10,143.10,143.10,143.10,143.10,142.45,1,80,11448.00,
523519,UNI OFF AUTO,XT,Q,2.64,2.64,2.41,2.41,2.41,2.52,10,2267,5973.00,
523523,RAINBOW PAP.,T ,Q,2.50,2.57,2.36,2.47,2.49,2.45,26,47300,116577.00,
523537,APM INDUS.  ,X ,Q,55.00,55.00,52.00,52.95,52.95,53.60,62,8359,441402.00,
523539,PRECISION WR,B ,Q,276.00,280.35,271.00,271.50,271.05,279.30,46,4621,1275965.00,
523550,KRYPTON IND ,X ,Q,10.58,10.58,10.58,10.58,10.58,10.08,5,944,9987.00,
523558,NETWORK LTD.,XT,Q,5.70,5.70,5.70,5.70,5.70,6.00,2,97,552.00,
523566,MARTIN BURN ,X ,Q,53.00,53.00,50.70,51.35,50.70,52.95,287,12994,681176.00,
523574,FEL         ,B ,Q,36.00,36.20,35.10,35.40,35.45,36.50,414,151181,5407525.00,
523586,IND.TONERS  ,X ,Q,238.95,241.10,231.10,239.15,240.00,236.25,172,13557,3206595.00,
523594,KUNSTSTOFFE ,XT,Q,37.95,39.90,37.95,39.35,39.90,38.00,10,1300,51040.00,
523598,SHIPP.CORPN ,A ,Q,65.30,65.35,64.10,64.35,64.35,65.80,662,96971,6243600.00,
523606,SIKA INTER. ,XT,Q,148.05,150.00,145.00,145.00,145.00,152.55,17,816,119054.00,
523610,ITI LTD.    ,B ,Q,112.00,117.30,111.00,113.10,113.10,112.90,1716,185623,21195057.00,
523618,DREDGING COR,B ,Q,591.95,593.75,580.00,581.60,581.60,598.00,687,18179,10657428.00,
523630,NATIONAL FER,B ,Q,53.15,55.60,53.00,53.95,53.95,53.60,513,99592,5417552.00,
523638,IP RINGS LTD,X ,Q,159.00,162.45,159.00,159.65,159.65,159.10,53,7768,1241920.00,
523642,PI INDUS.LTD,A ,Q,860.00,898.50,850.25,887.90,890.00,872.05,287,4399,3871520.00,
523648,PLASTIBLEND ,B ,Q,201.50,206.30,200.00,200.60,200.60,205.25,50,3796,767064.00,
523650,REDEX PROTEC,XT,Q,6.50,6.50,6.50,6.50,6.50,6.20,1,300,1950.00,
523660,WATERBASE   ,X ,Q,268.80,278.00,266.20,271.95,271.95,271.55,2971,191375,52206850.00,
523672,FLEX FOODS  ,X ,Q,108.50,108.90,104.60,105.20,104.60,106.70,173,9520,1016289.00,
523676,GOLKUNDA DIA,XT,Q,19.00,19.00,19.00,19.00,19.00,19.00,2,15,285.00,
523694,APCOTEX IND ,B ,Q,486.70,497.00,484.00,493.50,496.90,490.45,21,168,81825.00,
523696,FORTIS MLR  ,X ,Q,63.00,66.75,57.60,58.10,58.10,61.35,955,249718,14963276.00,
523704,MASTEK LTD  ,B ,Q,542.00,544.00,525.00,529.30,528.55,541.60,1032,39344,21074082.00,
523708,EIMCO ELECON,B ,Q,420.00,420.00,415.10,415.10,415.10,423.95,6,825,342580.00,
523710,SAYAJI HOTEL,XT,Q,277.50,302.95,277.00,302.95,302.95,290.00,9,622,173136.00,
523716,ASHIANA HOU ,B ,Q,154.65,156.50,151.00,153.90,156.50,153.85,122,6906,1059031.00,
523724,VIJAY SHA.BU,B ,Q,17.30,17.75,16.40,16.95,16.75,17.90,185,26004,447453.00,
523732,ECO BOARD IN,XT,Q,4.40,4.40,4.40,4.40,4.40,4.41,1,100,440.00,
523736,DPL         ,B ,Q,133.90,133.90,127.10,129.35,127.10,130.75,50,11552,1503105.00,
523754,EPC INDUS.  ,X ,Q,133.50,133.50,128.10,128.90,128.90,133.05,1074,91605,11877514.00,
523756,SREIINFRA   ,A ,Q,75.00,75.55,72.85,73.60,74.10,75.75,613,76272,5666131.00,
523768,GUJ.BOROSIL ,X ,Q,93.00,94.50,89.70,90.10,90.10,93.45,301,33860,3094448.00,
523792,MAZDA LTD   ,B ,Q,336.55,339.00,333.90,335.75,334.00,341.70,15,105,35252.00,
523796,VICEROY HOTE,B ,Q,13.15,13.15,12.30,12.35,12.35,13.15,180,61791,781921.00,
523828,MENON BEAR. ,B ,Q,93.65,99.95,92.50,96.85,95.10,93.95,181,17683,1692280.00,
523832,MUKAT PIPES ,XT,Q,3.12,3.12,3.12,3.12,3.12,2.98,1,15,46.00,
523838,SIMPLX INFRA,B ,Q,520.35,533.80,504.55,521.40,533.80,530.95,83,868,447015.00,
523840,INN.TECH.PAC,X ,Q,72.00,73.20,67.60,69.45,69.50,72.65,125,27987,1969152.00,
523842,SUPER TANNER,ST,Q,5.10,5.20,4.75,4.76,5.00,5.00,6,6100,29388.00,
523844,INVICTA MED ,XT,Q,3.50,3.50,3.50,3.50,3.50,3.50,1,200,700.00,
523850,AXTEL INDUS.,X ,Q,94.15,95.00,92.00,93.50,93.50,94.15,6,1071,101656.00,
523878,TOTAL EXPORT,XT,Q,1.28,1.28,1.28,1.28,1.28,1.28,3,8700,11136.00,
524000,MAGMA FIN   ,B ,Q,149.10,157.40,148.15,153.40,151.20,152.25,78,3708,563632.00,
524013,HIND.FLUROCA,T ,Q,10.62,10.62,10.62,10.62,10.62,10.13,1,1,10.00,
524019,KINGFA      ,T ,Q,900.00,900.00,880.00,880.05,880.00,899.65,17,359,318884.00,
524031,PATIDAR     ,X ,Q,5.50,5.50,5.50,5.50,5.50,5.77,2,100,550.00,
524037,RAMA PHOSPH ,X ,Q,79.15,81.85,78.10,78.40,78.15,83.35,20,1123,89307.00,
524051,POLYPLEX    ,B ,Q,461.40,470.75,453.20,463.80,464.85,464.25,70,4445,2056835.00,
524075,ALBERT DAVID,T ,Q,371.95,373.90,359.50,364.45,359.50,372.00,22,2317,849899.00,
524080,HAR.LEATHER ,XT,Q,42.05,42.05,40.00,40.55,40.00,40.05,7,1050,42774.00,
524084,MONSANTO (I),A ,Q,2681.00,2769.90,2664.20,2744.30,2744.30,2674.10,211,2013,5494928.00,
524091,ACRYCIL LTD.,X ,Q,526.25,535.00,515.00,519.00,519.00,526.25,46,20766,10961895.00,
524109,KABRA EXTR  ,B ,Q,122.00,122.00,117.90,118.80,117.90,121.95,137,10261,1226743.00,
524129,VINYL CHEM  ,B ,Q,99.85,102.00,98.10,99.95,100.75,103.40,102,8538,855158.00,
524136,PEE CEE COSM,X ,Q,150.10,156.90,150.10,154.90,154.90,150.25,12,285,43914.00,
524164,IOL CHEM PH ,B ,Q,79.45,81.00,78.30,79.50,79.50,80.25,144,14905,1185280.00,
524174,KESAR PETRO ,X ,Q,34.95,35.00,33.45,34.20,34.20,34.90,751,204216,6961596.00,
524200,VINATI ORG. ,B ,Q,868.05,905.00,868.00,899.95,899.95,867.90,233,3247,2888160.00,
524202,LACTOSE(I)  ,XT,Q,106.90,109.00,101.00,101.60,102.00,105.90,87,19628,2000722.00,
524204,TEESTA AGRO ,XT,Q,34.00,34.10,34.00,34.00,34.00,34.45,3,500,17020.00,
524208,AARTI INDUST,B ,Q,1144.70,1150.90,1125.00,1144.20,1144.20,1143.50,404,1724381,1972735067.00,
524212,WANBURY LTD ,T ,Q,32.45,32.50,31.00,31.00,31.00,31.55,21,2256,72006.00,
524218,RESONANCE   ,X ,Q,29.80,29.80,28.15,28.30,28.25,29.40,31,3762,107333.00,
524226,GUJ AMB EXP ,B ,Q,229.00,237.05,228.45,230.15,230.15,233.05,284,22400,5203726.00,
524230,RASHTR.CHEM.,A ,Q,74.70,74.90,73.00,73.20,73.20,75.45,1386,292822,21644371.00,
524280,KOPRAN LTD. ,B ,Q,57.70,57.80,54.90,55.15,55.15,57.70,217,53269,2992147.00,
524288,AIMCO PESTI.,X ,Q,159.70,159.70,153.35,157.90,158.90,162.35,72,2964,468456.00,
524314,GUJ.TERC LAB,X ,Q,11.89,11.89,11.79,11.80,11.80,11.38,4,502,5920.00,
524322,KABRA DRUGS ,XT,Q,3.37,3.37,3.15,3.15,3.15,3.21,3,2500,7985.00,
524324,SEYAIND     ,B ,Q,599.50,605.00,555.55,581.35,581.35,599.65,175,4640,2758447.00,
524330,JAYANT AGRO ,B ,Q,303.55,305.50,300.00,303.45,304.90,305.15,242,5844,1770399.00,
524332,BCL         ,X ,Q,141.05,145.90,138.80,139.45,140.00,143.25,198,23075,3239345.00,
524336,SH.HARI CHEM,X ,Q,37.00,38.80,35.15,38.60,38.80,37.00,14,1014,37405.00,
524342,INDOBORAXC  ,X ,Q,528.00,528.55,510.00,519.35,519.35,528.95,31,1075,564166.00,
524348,AARTI DRUGS ,B ,Q,503.00,521.15,496.40,506.65,506.00,513.35,230,2551,1283813.00,
524370,BODAL CHEM  ,B ,Q,118.20,122.40,117.00,121.60,121.70,116.55,1412,118395,14216028.00,
524372,ORCHIDPHAR  ,Z ,Q,12.15,12.15,11.05,11.05,11.05,11.60,154,59348,658079.00,
524394,VIMTA LABS  ,T ,Q,185.00,185.00,174.70,175.45,174.70,183.00,47,3187,570850.00,
524404,MARKSANS    ,A ,Q,32.15,32.15,31.55,31.65,31.65,32.35,646,240183,7622079.00,
524412,AAREY DRUGS ,X ,Q,54.00,54.40,50.00,53.85,53.85,54.40,238,127639,6821445.00,
524414,NORRIS MEDI.,XT,Q,15.92,16.71,15.92,16.71,16.71,15.92,7,346,5686.00,
524440,CAMEX LTD   ,XT,Q,34.90,37.35,34.90,35.25,35.25,36.45,4,295,10475.00,
524444,KAVITIND    ,X ,Q,15.75,15.90,15.00,15.85,15.90,15.15,95,35100,539985.00,
524470,SYNCOM FORM.,ST,Q,0.97,0.97,0.97,0.97,0.97,1.02,37,188540,182883.00,
524480,RIDHI SIDHI ,X ,Q,630.00,630.00,620.00,625.00,625.00,629.85,331,1934,1208003.00,
524494,IPCA LAB LTD,A ,Q,659.05,663.85,650.00,654.90,656.00,663.75,490,12338,8121378.00,
524500,KILITCH DRUG,B ,Q,78.90,82.30,78.60,79.45,79.45,81.90,57,3510,282398.00,
524506,CORAL LAB.  ,X ,Q,595.00,610.00,590.00,594.85,600.00,613.20,41,1172,701663.00,
524516,BACIL PHARMA,XT,Q,3.42,3.42,3.42,3.42,3.42,3.60,4,1142,3905.00,
524518,KREBS BIOCHM,T ,Q,164.10,164.10,164.10,164.10,164.10,171.65,5,255,41845.00,
524520,KMC SHIL    ,X ,Q,18.30,18.30,17.35,17.95,17.85,17.70,96,32501,574684.00,
524522,LAFFANS PETR,X ,Q,24.00,24.00,24.00,24.00,24.00,25.00,1,80,1920.00,
524542,SUKJIT STRCH,X ,Q,471.00,482.95,468.00,469.95,468.00,471.00,27,2402,1133194.00,
524558,NEULAND LAB.,B ,Q,720.90,724.95,707.00,707.05,707.00,718.95,52,1165,834875.00,
524564,GAYATRI BIO ,X ,Q,6.65,6.65,6.65,6.65,6.65,6.62,1,7,46.00,
524570,PODDAR PIGM.,B ,Q,277.00,281.00,271.05,275.30,275.25,277.85,103,4010,1103593.00,
524576,VIVID IND   ,X ,Q,46.50,47.60,46.50,47.45,47.45,46.90,5,6026,280214.00,
524580,PRIYA LTD.  ,X ,Q,42.40,46.40,42.40,42.50,42.50,44.60,8,467,20025.00,
524582,TIRUPATI STA,XT,Q,40.25,40.25,40.25,40.25,40.25,40.25,1,10,402.00,
524588,EMEDTECH    ,XT,Q,3.61,3.61,3.61,3.61,3.61,3.80,1,150,541.00,
524594,ASHOK-ALCO  ,X ,Q,99.95,100.75,96.00,97.80,99.05,96.45,79,7221,714701.00,
524598,AKSHARCHEM I,B ,Q,604.80,607.95,591.05,593.20,593.00,597.65,36,586,351846.00,
524606,BERYL DRUGS ,XT,Q,11.35,12.00,11.30,12.00,12.00,11.80,3,255,2905.00,
524610,RATHI GRAPH.,X ,Q,11.00,11.50,10.65,11.00,11.00,11.15,17,12411,135508.00,
524624,GAGAN GASES ,XT,Q,8.33,9.18,8.32,8.32,8.32,8.75,3,1641,14893.00,
524632,SHUKRAPHAR  ,X ,Q,61.05,61.70,61.05,61.70,61.70,60.50,3,28,1723.00,
524634,ALU FLUORIDE,X ,Q,96.60,99.95,95.75,96.70,98.35,100.65,147,6149,598707.00,
524640,ARCHITORG   ,X ,Q,38.95,39.50,37.00,39.35,39.50,37.65,34,7382,287107.00,
524642,SIKOZY REAL ,Z ,Q,0.43,0.43,0.43,0.43,0.43,0.45,1,16308,7012.00,
524648,INDO AMINES ,X ,Q,86.00,88.45,80.00,85.05,85.25,88.70,146,38719,3307918.00,
524652,IND.SWIFT LT,B ,Q,7.22,7.40,7.22,7.22,7.22,7.60,6,2025,14625.00,
524654,NATURAL CAPS,X ,Q,100.05,105.00,100.05,103.50,105.00,102.00,11,751,78222.00,
524663,BH.IMMUN&BIO,SS,Q,18.75,20.00,18.75,19.70,19.95,19.25,41,19873,380306.00,
524667,SOTL        ,B ,Q,1412.95,1412.95,1376.10,1408.60,1411.00,1398.25,25,180,251237.00,
524669,HESTER BISC ,B ,Q,1607.90,1620.00,1592.00,1603.90,1605.00,1592.05,58,565,908246.00,
524675,KABSONS INDU,XT,Q,5.17,5.17,5.17,5.17,5.17,5.44,1,200,1034.00,
524687,BASANT AGRO ,X ,Q,6.55,6.69,6.41,6.51,6.50,6.64,52,23825,155889.00,
524689,PARENT.DRUGS,T ,Q,16.00,16.00,16.00,16.00,16.00,16.00,1,600,9600.00,
524699,KILBURN CHEM,X ,Q,102.65,106.00,102.60,106.00,106.00,105.00,16,1562,164418.00,
524709,NACLIND     ,B ,Q,39.15,39.70,38.10,39.50,39.40,39.75,36,3198,125081.00,
524711,VISTA PHARMA,X ,Q,38.00,39.35,36.05,36.70,36.70,37.90,102,24835,930734.00,
524715,SUN PHARMA. ,A ,Q,501.20,504.70,493.00,495.40,495.40,505.25,3294,215021,107229955.00,
524717,TITAN BIOTEC,XT,Q,62.50,62.95,62.50,62.95,62.95,62.75,3,893,56082.00,
524727,SDL         ,X ,Q,37.00,39.00,35.05,39.00,39.00,35.45,7,37,1338.00,
524731,JENBURKT PH.,X ,Q,642.95,642.95,595.00,611.90,613.00,609.30,31,1485,893175.00,
524735,HIKAL LTD.  ,B ,Q,205.00,206.90,203.05,205.45,205.45,206.30,156,7438,1526149.00,
524742,CAPLIN POINT,B ,Q,557.60,582.70,540.00,573.00,565.00,576.25,475,9539,5425278.00,
524748,LINK PHARMA ,X ,Q,28.25,28.25,27.55,27.55,27.55,28.60,12,2751,76450.00,
524752,COMBAT DRUGS,XT,Q,20.20,20.20,20.20,20.20,20.20,21.25,1,25,505.00,
524758,WINTAC LTD  ,XT,Q,178.20,196.75,178.20,196.75,196.75,187.40,19,126,22662.00,
524764,NUTRA       ,SS,Q,30.00,30.00,27.65,29.50,29.85,29.10,16,3492,101334.00,
524768,EMMESSAR BIO,X ,Q,29.05,30.80,29.05,30.80,30.80,30.45,6,256,7452.00,
524774,NGL FINE CHM,X ,Q,419.00,425.00,410.00,410.60,410.10,410.45,47,1885,778574.00,
524790,EVEREST ORG.,X ,Q,108.00,121.00,108.00,110.00,110.00,113.45,26,4499,492575.00,
524804,AUROB.PHARMA,A ,Q,559.90,569.00,553.10,557.25,557.25,559.90,1478,118690,66223430.00,
524808,PHYTOCHEM I.,X ,Q,63.80,63.80,57.60,59.20,60.00,62.60,52,5468,326518.00,
524816,NATCO PHARM ,A ,Q,764.00,774.00,749.50,754.25,754.25,763.40,821,28182,21397299.00,
524818,DYNAMIC IND.,X ,Q,77.00,77.00,74.10,76.30,76.30,77.15,38,7412,568138.00,
524820,PANAMA PETRO,B ,Q,186.90,193.60,186.00,189.95,190.20,189.25,80,2538,478229.00,
524824,BAL PHARMA  ,B ,Q,77.45,78.75,77.00,77.20,77.10,78.40,59,55361,4303840.00,
524828,BDH INDUS.  ,XT,Q,70.00,71.35,67.85,69.95,69.95,68.15,19,3092,216121.00,
526027,CUBEX TUBING,T ,Q,18.55,18.60,18.40,18.40,18.40,19.35,14,4440,82096.00,
526043,POLYMECH.MCH,X ,Q,33.00,35.60,32.85,35.50,35.60,34.55,15,1182,40123.00,
526073,GALAXY BEAR.,P ,Q,41.15,41.15,41.15,41.15,41.15,41.15,1,300,12345.00,
526081,SCAGRO      ,XT,Q,2.62,2.62,2.62,2.62,2.62,2.50,5,300,786.00,
526093,SATVAH.ISPAT,B ,Q,18.30,18.30,17.60,17.85,18.00,18.20,49,14611,259831.00,
526115,KARAN WOO-SN,XT,Q,2.00,2.00,2.00,2.00,2.00,1.91,1,100,200.00,
526117,SHERVANI IND,X ,Q,585.00,585.00,537.00,542.80,557.95,565.25,23,111,60443.00,
526133,SUPERTEX IND,X ,Q,6.00,6.15,6.00,6.15,6.15,6.58,3,1302,7857.00,
526137,SHETRON LTD ,X ,Q,52.50,58.80,48.00,54.65,58.80,51.85,161,21873,1171623.00,
526139,TRANSGENE BI,XT,Q,2.00,2.18,2.00,2.09,2.01,2.08,21,11211,23074.00,
526143,MPL         ,XT,Q,15.75,15.75,15.20,15.20,15.20,15.95,42,28583,437690.00,
526159,NIKHIL ADHSV,X ,Q,230.00,244.95,221.20,239.95,244.95,235.80,24,460,108338.00,
526161,SPENTA INT. ,X ,Q,151.00,151.00,132.05,143.45,143.45,138.95,13,669,90038.00,
526169,MULTIBASE I ,X ,Q,569.00,595.00,555.30,563.55,562.00,572.75,116,2501,1429032.00,
526173,ANDREW YULE ,B ,Q,28.80,29.45,28.50,28.55,28.55,28.90,357,122867,3535625.00,
526179,LUDOLOW JUTE,X ,Q,89.30,89.30,82.85,83.70,83.70,90.05,193,10443,892817.00,
526193,ROYAL CUSHIO,XT,Q,6.93,6.93,6.40,6.40,6.40,6.60,3,125,813.00,
526217,HITECHCORP  ,B ,Q,145.50,145.50,141.50,141.60,141.50,146.30,14,889,127819.00,
526225,BLOOM DEKOR ,X ,Q,47.50,48.80,44.10,48.80,48.80,45.90,4,100,4796.00,
526227,FILATEX INDI,B ,Q,165.15,167.20,160.10,162.75,162.75,168.50,74,2037,333869.00,
